image_path,room_type
data/dataset_train/dataset_train/tropical/tropical_423.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_345.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_437.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_379.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_190.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_12.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_806.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_812.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_621.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_635.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_153.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_608.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_152.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_146.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_620.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_813.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_807.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_13.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_191.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_185.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_378.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_436.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_344.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_393.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_387.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_218.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_224.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_542.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_556.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_581.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_595.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_740.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_754.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_783.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_797.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_759.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_765.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_598.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_229.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_215.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_573.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_567.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_201.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_349.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_361.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_407.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_413.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_375.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_822.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_836.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_22.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_36.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_639.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_605.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_163.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_177.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_611.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_176.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_610.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_604.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_162.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_638.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_23.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_189.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_837.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_823.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_412.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_360.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_406.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_348.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_566.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_200.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_214.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_572.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_228.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_599.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_764.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_770.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_758.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_943.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_799.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_955.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_766.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_558.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_202.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_564.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_570.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_216.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_438.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_376.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_410.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_404.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_362.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_821.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_35.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_21.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_612.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_160.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_161.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_607.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_613.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_175.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_149.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_20.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_808.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_34.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_820.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_363.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_377.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_411.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_439.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_571.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_217.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_203.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_559.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_767.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_954.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_798.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_940.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_944.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_788.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_763.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_561.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_207.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_213.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_575.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_549.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_398.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_415.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_373.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_367.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_30.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_818.jpg,dining room
data/dataset_train/dataset_train/tropical/tropical_24.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_830.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_824.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_18.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_171.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_617.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_603.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_165.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_159.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_158.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_602.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_164.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_170.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_616.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_825.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_19.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_831.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_819.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_25.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_31.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_428.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_366.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_414.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_372.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_399.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_548.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_212.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_574.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_560.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_206.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_762.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_789.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_951.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_945.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_953.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_947.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_774.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_748.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_589.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_576.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_210.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_204.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_562.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_238.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_402.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_364.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_370.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_416.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_358.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_33.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_199.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_833.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_614.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_172.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_628.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_629.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_615.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_173.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_601.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_832.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_198.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_826.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_26.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_359.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_417.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_403.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_365.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_239.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_205.jpg,dining room
data/dataset_train/dataset_train/tropical/tropical_577.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_211.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_749.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_761.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_946.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_952.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_935.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_921.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_712.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_706.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_538.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_510.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_276.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_262.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_504.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_458.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_316.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_3.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_470.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_699.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_841.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_855.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_69.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_41.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_869.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_882.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_896.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_100.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_82.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_666.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_672.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_96.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_114.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_115.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_97.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_101.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_667.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_897.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_129.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_883.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_868.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_854.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_68.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_840.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_698.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_2.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_471.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_465.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_303.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_459.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_263.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_505.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_511.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_277.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_539.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_288.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_713.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_920.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_934.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_936.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_739.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_705.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_711.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_249.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_507.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_261.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_498.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_329.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_315.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_0.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_301.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_467.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_856.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_842.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_56.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_42.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_895.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_881.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_659.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_95.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_117.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_671.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_665.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_103.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_81.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_664.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_80.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_102.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_116.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_94.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_670.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_658.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_880.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_43.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_843.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_857.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_300.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_466.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_472.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_314.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_328.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_499.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_506.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_260.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_704.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_738.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_937.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_923.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_927.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_933.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_700.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_714.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_264.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_516.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_270.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_489.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_310.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_5.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_476.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_462.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_338.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_853.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_674.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_90.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_112.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_106.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_84.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_890.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_884.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_885.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_649.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_891.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_107.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_661.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_675.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_113.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_91.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_846.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_46.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_339.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_477.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_259.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_517.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_271.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_265.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_729.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_715.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_701.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_932.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_930.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_924.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_717.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_298.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_273.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_515.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_501.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_529.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_307.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_461.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_475.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_313.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_6.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_878.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_44.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_50.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_844.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_78.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_688.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_850.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_105.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_87.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_93.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_111.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_677.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_887.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_139.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_886.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_138.jpg,bathroom
data/dataset_train/dataset_train/tropical/tropical_92.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_676.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_662.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_86.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_104.jpg,living room
data/dataset_train/dataset_train/tropical/tropical_689.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_845.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_879.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_45.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_448.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_474.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_7.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_312.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_306.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_460.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_528.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_500.jpg,dining room
data/dataset_train/dataset_train/tropical/tropical_266.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_272.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_514.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_299.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_702.jpg,kitchen
data/dataset_train/dataset_train/tropical/tropical_716.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_925.jpg,bedroom
data/dataset_train/dataset_train/tropical/tropical_931.jpg,home office
data/dataset_train/dataset_train/tropical/tropical_919.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_455.jpg,kitchen
data/dataset_train/dataset_train/southwestern/southwestern_327.jpg,bathroom
data/dataset_train/dataset_train/southwestern/southwestern_441.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_469.jpg,bathroom
data/dataset_train/dataset_train/southwestern/southwestern_482.jpg,bathroom
data/dataset_train/dataset_train/southwestern/southwestern_131.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_657.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_119.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_680.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_858.jpg,bedroom
data/dataset_train/dataset_train/southwestern/southwestern_870.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_864.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_723.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_737.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_65.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_938.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_71.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_59.jpg,bathroom
data/dataset_train/dataset_train/southwestern/southwestern_904.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_521.jpg,bathroom
data/dataset_train/dataset_train/southwestern/southwestern_247.jpg,bathroom
data/dataset_train/dataset_train/southwestern/southwestern_535.jpg,bedroom
data/dataset_train/dataset_train/southwestern/southwestern_509.jpg,bathroom
data/dataset_train/dataset_train/southwestern/southwestern_284.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_290.jpg,bedroom
data/dataset_train/dataset_train/southwestern/southwestern_291.jpg,kitchen
data/dataset_train/dataset_train/southwestern/southwestern_508.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_252.jpg,kitchen
data/dataset_train/dataset_train/southwestern/southwestern_534.jpg,bathroom
data/dataset_train/dataset_train/southwestern/southwestern_520.jpg,bathroom
data/dataset_train/dataset_train/southwestern/southwestern_246.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_70.jpg,bedroom
data/dataset_train/dataset_train/southwestern/southwestern_64.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_939.jpg,home office
data/dataset_train/dataset_train/southwestern/southwestern_736.jpg,dining room
data/dataset_train/dataset_train/southwestern/southwestern_722.jpg,home office
